Vessels,Cranes,Generations,Crossover,Mutation,BestDelay,TimeMS
20,10,50,0.50,0.02,147,7
20,10,50,0.50,0.02,120,7
20,10,50,0.50,0.02,105,6
20,10,50,0.50,0.02,137,6
20,10,50,0.50,0.02,184,7
20,10,50,0.50,0.02,142,7
20,10,50,0.50,0.02,91,7
20,10,50,0.50,0.03,196,7
20,10,50,0.50,0.03,99,7
20,10,50,0.50,0.03,151,7
20,10,50,0.50,0.03,124,7
20,10,50,0.50,0.03,126,7
20,10,50,0.50,0.03,140,7
20,10,50,0.50,0.03,88,7
20,10,50,0.50,0.03,195,7
20,10,50,0.50,0.03,142,7
20,10,50,0.50,0.03,131,7
20,10,50,0.50,0.03,62,7
20,10,50,0.50,0.03,128,6
20,10,50,0.50,0.03,115,8
20,10,50,0.50,0.03,145,7
20,10,50,0.50,0.03,118,7
20,10,50,0.50,0.03,181,7
20,10,50,0.50,0.03,145,7
20,10,50,0.50,0.03,106,6
20,10,50,0.50,0.03,155,7
20,10,50,0.50,0.03,133,7
20,10,50,0.50,0.05,159,7
20,10,50,0.50,0.05,120,7
20,10,50,0.50,0.05,77,7
20,10,50,0.50,0.05,83,7
20,10,50,0.50,0.05,97,7
20,10,50,0.50,0.05,88,7
20,10,50,0.50,0.05,140,8
20,10,50,0.50,0.05,172,8
20,10,50,0.50,0.05,150,7
20,10,50,0.50,0.05,109,7
20,10,50,0.50,0.05,123,7
20,10,50,0.50,0.05,90,7
20,10,50,0.50,0.05,132,7
20,10,50,0.50,0.05,110,7
20,10,50,0.50,0.05,117,7
20,10,50,0.50,0.05,121,7
20,10,50,0.50,0.05,121,6
20,10,50,0.50,0.05,111,7
20,10,50,0.50,0.05,125,7
20,10,50,0.50,0.05,87,7
20,10,50,0.50,0.06,68,7
20,10,50,0.50,0.06,82,7
20,10,50,0.50,0.06,111,7
20,10,50,0.50,0.06,114,7
20,10,50,0.50,0.06,107,7
20,10,50,0.50,0.06,99,6
20,10,50,0.50,0.06,169,7
20,10,50,0.50,0.06,181,7
20,10,50,0.50,0.06,79,7
20,10,50,0.50,0.06,107,7
20,10,50,0.50,0.06,82,7
20,10,50,0.50,0.06,197,7
20,10,50,0.50,0.06,144,7
20,10,50,0.50,0.06,137,7
20,10,50,0.50,0.06,125,7
20,10,50,0.50,0.06,93,7
20,10,50,0.50,0.06,83,6
20,10,50,0.50,0.06,120,6
20,10,50,0.50,0.06,107,7
20,10,50,0.50,0.06,156,7
20,10,50,0.50,0.10,151,7
20,10,50,0.50,0.10,137,7
20,10,50,0.50,0.10,171,7
20,10,50,0.50,0.10,138,7
20,10,50,0.50,0.10,100,7
20,10,50,0.50,0.10,141,7
20,10,50,0.50,0.10,95,7
20,10,50,0.50,0.10,80,7
20,10,50,0.50,0.10,144,7
20,10,50,0.50,0.10,135,6
20,10,50,0.50,0.10,105,6
20,10,50,0.50,0.10,116,7
20,10,50,0.50,0.10,127,7
20,10,50,0.50,0.10,223,7
20,10,50,0.50,0.10,118,7
20,10,50,0.50,0.10,71,7
20,10,50,0.50,0.10,126,7
20,10,50,0.50,0.10,151,7
20,10,50,0.50,0.10,154,7
20,10,50,0.50,0.10,124,7
20,10,50,0.50,0.20,132,7
20,10,50,0.50,0.20,91,7
20,10,50,0.50,0.20,114,7
20,10,50,0.50,0.20,132,7
20,10,50,0.50,0.20,120,7
20,10,50,0.50,0.20,124,7
20,10,50,0.50,0.20,110,7
20,10,50,0.50,0.20,113,7
20,10,50,0.50,0.20,137,7
20,10,50,0.50,0.20,153,6
20,10,50,0.50,0.20,135,7
20,10,50,0.50,0.20,161,7
20,10,50,0.50,0.20,109,7
20,10,50,0.50,0.20,197,7
20,10,50,0.50,0.20,112,7
20,10,50,0.50,0.20,127,6
20,10,50,0.50,0.20,104,7
20,10,50,0.50,0.20,98,7
20,10,50,0.50,0.20,114,7
20,10,50,0.50,0.20,126,7
20,10,50,0.50,0.30,125,7
20,10,50,0.50,0.30,58,7
20,10,50,0.50,0.30,94,6
20,10,50,0.50,0.30,83,7
20,10,50,0.50,0.30,133,7
20,10,50,0.50,0.30,125,7
20,10,50,0.50,0.30,104,7
20,10,50,0.50,0.30,142,7
20,10,50,0.50,0.30,103,7
20,10,50,0.50,0.30,117,7
20,10,50,0.50,0.30,124,6
20,10,50,0.50,0.30,131,7
20,10,50,0.50,0.30,105,7
20,10,50,0.50,0.30,113,7
20,10,50,0.50,0.30,149,7
20,10,50,0.50,0.30,88,7
20,10,50,0.50,0.30,77,7
20,10,50,0.50,0.30,146,7
20,10,50,0.50,0.30,189,6
20,10,50,0.50,0.30,94,6
20,10,50,0.50,0.40,102,8
20,10,50,0.50,0.40,110,7
20,10,50,0.50,0.40,122,7
20,10,50,0.50,0.40,151,6
20,10,50,0.50,0.40,123,7
20,10,50,0.50,0.40,175,7
20,10,50,0.50,0.40,70,7
20,10,50,0.50,0.40,135,8
20,10,50,0.50,0.40,156,7
20,10,50,0.50,0.40,105,6
20,10,50,0.50,0.40,110,7
20,10,50,0.50,0.40,91,7
20,10,50,0.50,0.40,134,7
20,10,50,0.50,0.40,118,7
20,10,50,0.50,0.40,44,8
20,10,50,0.50,0.40,89,7
20,10,50,0.50,0.40,111,8
20,10,50,0.50,0.40,180,6
20,10,50,0.50,0.40,102,7
20,10,50,0.50,0.40,132,7
20,10,50,0.50,0.50,104,7
20,10,50,0.50,0.50,120,7
20,10,50,0.50,0.50,134,6
20,10,50,0.50,0.50,110,7
20,10,50,0.50,0.50,63,7
20,10,50,0.50,0.50,79,7
20,10,50,0.50,0.50,110,7
20,10,50,0.50,0.50,165,6
20,10,50,0.50,0.50,70,7
20,10,50,0.50,0.50,156,7
20,10,50,0.50,0.50,83,7
20,10,50,0.50,0.50,179,7
20,10,50,0.50,0.50,127,8
20,10,50,0.50,0.50,145,7
20,10,50,0.50,0.50,118,6
20,10,50,0.50,0.50,151,7
20,10,50,0.50,0.50,104,8
20,10,50,0.50,0.50,55,7
20,10,50,0.50,0.50,151,7
20,10,50,0.50,0.50,172,7
20,10,50,0.50,0.60,95,7
20,10,50,0.50,0.60,70,7
20,10,50,0.50,0.60,110,7
20,10,50,0.50,0.60,119,6
20,10,50,0.50,0.60,59,7
20,10,50,0.50,0.60,104,8
20,10,50,0.50,0.60,118,7
20,10,50,0.50,0.60,78,7
20,10,50,0.50,0.60,101,7
20,10,50,0.50,0.60,99,7
20,10,50,0.50,0.60,111,6
20,10,50,0.50,0.60,128,8
20,10,50,0.50,0.60,137,7
20,10,50,0.50,0.60,159,7
20,10,50,0.50,0.60,55,7
20,10,50,0.50,0.60,98,7
20,10,50,0.50,0.60,174,8
20,10,50,0.50,0.60,74,7
20,10,50,0.50,0.60,113,6
20,10,50,0.50,0.60,91,7
20,10,50,0.50,0.70,115,7
20,10,50,0.50,0.70,154,7
20,10,50,0.50,0.70,148,7
20,10,50,0.50,0.70,90,8
20,10,50,0.50,0.70,82,8
20,10,50,0.50,0.70,113,8
20,10,50,0.50,0.70,138,9
20,10,50,0.50,0.70,85,8
20,10,50,0.50,0.70,136,6
20,10,50,0.50,0.70,99,9
20,10,50,0.50,0.70,105,7
20,10,50,0.50,0.70,151,8
20,10,50,0.50,0.70,165,7
20,10,50,0.50,0.70,151,7
20,10,50,0.50,0.70,78,6
20,10,50,0.50,0.70,119,6
20,10,50,0.50,0.70,139,8
20,10,50,0.50,0.70,98,9
20,10,50,0.50,0.70,142,7
20,10,50,0.50,0.70,88,8
20,10,50,0.50,0.80,96,7
20,10,50,0.50,0.80,74,8
20,10,50,0.50,0.80,155,6
20,10,50,0.50,0.80,119,8
20,10,50,0.50,0.80,177,6
20,10,50,0.50,0.80,154,7
20,10,50,0.50,0.80,70,9
20,10,50,0.50,0.80,98,8
20,10,50,0.50,0.80,68,7
20,10,50,0.50,0.80,130,7
20,10,50,0.50,0.80,72,9
20,10,50,0.50,0.80,86,10
20,10,50,0.50,0.80,127,7
20,10,50,0.50,0.80,148,7
20,10,50,0.50,0.80,131,7
20,10,50,0.50,0.80,76,7
20,10,50,0.50,0.80,142,7
20,10,50,0.50,0.80,82,10
20,10,50,0.50,0.80,81,9
20,10,50,0.50,0.80,108,8
20,10,50,0.50,0.90,98,8
20,10,50,0.50,0.90,94,8
20,10,50,0.50,0.90,46,12
20,10,50,0.50,0.90,73,10
20,10,50,0.50,0.90,78,8
20,10,50,0.50,0.90,83,8
20,10,50,0.50,0.90,77,14
20,10,50,0.50,0.90,61,20
20,10,50,0.50,0.90,67,8
20,10,50,0.50,0.90,158,7
20,10,50,0.50,0.90,25,8
20,10,50,0.50,0.90,69,9
20,10,50,0.50,0.90,33,9
20,10,50,0.50,0.90,76,9
20,10,50,0.50,0.90,90,10
20,10,50,0.50,0.90,68,20
20,10,50,0.50,0.90,112,7
20,10,50,0.50,0.90,67,22
20,10,50,0.50,0.90,82,7
20,10,50,0.50,0.90,103,7
20,10,50,0.50,1.00,68,43
20,10,50,0.50,1.00,33,42
20,10,50,0.50,1.00,71,43
20,10,50,0.50,1.00,96,42
20,10,50,0.50,1.00,76,42
20,10,50,0.50,1.00,124,43
20,10,50,0.50,1.00,97,43
20,10,50,0.50,1.00,84,43
20,10,50,0.50,1.00,53,42
20,10,50,0.50,1.00,52,43
20,10,50,0.50,1.00,90,45
20,10,50,0.50,1.00,95,43
20,10,50,0.50,1.00,50,42
20,10,50,0.50,1.00,65,44
20,10,50,0.50,1.00,58,44
20,10,50,0.50,1.00,97,43
20,10,50,0.50,1.00,61,43
20,10,50,0.50,1.00,75,43
20,10,50,0.50,1.00,75,42
20,10,50,0.50,1.00,43,43
20,10,50,0.60,0.00,110,7
20,10,50,0.60,0.00,141,7
20,10,50,0.60,0.00,124,7
20,10,50,0.60,0.00,73,7
20,10,50,0.60,0.00,91,7
20,10,50,0.60,0.00,125,7
20,10,50,0.60,0.00,204,8
20,10,50,0.60,0.00,165,8
20,10,50,0.60,0.00,98,7
20,10,50,0.60,0.00,174,7
20,10,50,0.60,0.00,152,7
20,10,50,0.60,0.00,195,7
20,10,50,0.60,0.00,85,7
20,10,50,0.60,0.00,129,8
20,10,50,0.60,0.00,119,6
20,10,50,0.60,0.00,106,7
20,10,50,0.60,0.00,117,7
20,10,50,0.60,0.00,95,7
20,10,50,0.60,0.00,134,7
20,10,50,0.60,0.00,171,7
20,10,50,0.60,0.01,117,7
20,10,50,0.60,0.01,102,7
20,10,50,0.60,0.01,118,7
20,10,50,0.60,0.01,124,7
20,10,50,0.60,0.01,84,6
20,10,50,0.60,0.01,153,7
20,10,50,0.60,0.01,63,7
20,10,50,0.60,0.01,187,7
20,10,50,0.60,0.01,132,7
20,10,50,0.60,0.01,117,7
20,10,50,0.60,0.01,139,7
20,10,50,0.60,0.01,138,7
20,10,50,0.60,0.01,183,7
20,10,50,0.60,0.01,150,7
20,10,50,0.60,0.01,90,7
20,10,50,0.60,0.01,78,7
20,10,50,0.60,0.01,118,8
20,10,50,0.60,0.01,107,7
20,10,50,0.60,0.01,106,7
20,10,50,0.60,0.01,149,7
20,10,50,0.60,0.02,132,7
20,10,50,0.60,0.02,153,7
20,10,50,0.60,0.02,126,7
20,10,50,0.60,0.02,206,7
20,10,50,0.60,0.02,70,7
20,10,50,0.60,0.02,109,6
20,10,50,0.60,0.02,91,7
20,10,50,0.60,0.02,121,7
20,10,50,0.60,0.02,82,7
20,10,50,0.60,0.02,78,7
20,10,50,0.60,0.02,121,8
20,10,50,0.60,0.02,106,6
20,10,50,0.60,0.02,112,6
20,10,50,0.60,0.02,170,7
20,10,50,0.60,0.02,155,7
20,10,50,0.60,0.02,134,7
20,10,50,0.60,0.02,152,7
20,10,50,0.60,0.02,169,7
20,10,50,0.60,0.02,113,7
20,10,50,0.60,0.02,177,7
20,10,50,0.60,0.03,137,7
20,10,50,0.60,0.03,135,7
20,10,50,0.60,0.03,123,7
20,10,50,0.60,0.03,101,7
20,10,50,0.60,0.03,111,7
20,10,50,0.60,0.03,192,7
20,10,50,0.60,0.03,110,7
20,10,50,0.60,0.03,82,7
20,10,50,0.60,0.03,187,7
20,10,50,0.60,0.03,140,7
20,10,50,0.60,0.03,148,7
20,10,50,0.60,0.03,84,7
20,10,50,0.60,0.03,125,7
20,10,50,0.60,0.03,131,7
20,10,50,0.60,0.03,126,7
20,10,50,0.60,0.03,103,7
20,10,50,0.60,0.03,159,7
20,10,50,0.60,0.03,140,7
20,10,50,0.60,0.03,96,6
20,10,50,0.60,0.03,104,7
20,10,50,0.60,0.05,131,7
20,10,50,0.60,0.05,67,7
20,10,50,0.60,0.05,170,7
20,10,50,0.60,0.05,115,7
20,10,50,0.60,0.05,207,7
20,10,50,0.60,0.05,156,9
20,10,50,0.60,0.05,162,7
20,10,50,0.60,0.05,167,8
20,10,50,0.60,0.05,126,8
20,10,50,0.60,0.05,115,7
20,10,50,0.60,0.05,170,8
20,10,50,0.60,0.05,132,7
20,10,50,0.60,0.05,119,8
20,10,50,0.60,0.05,71,7
20,10,50,0.60,0.05,190,7
20,10,50,0.60,0.05,152,7
20,10,50,0.60,0.05,162,7
20,10,50,0.60,0.05,110,7
20,10,50,0.60,0.05,151,7
20,10,50,0.60,0.05,94,7
20,10,50,0.60,0.06,132,7
20,10,50,0.60,0.06,180,7
20,10,50,0.60,0.06,79,7
20,10,50,0.60,0.06,102,7
20,10,50,0.60,0.06,154,7
20,10,50,0.60,0.06,105,7
20,10,50,0.60,0.06,185,7
20,10,50,0.60,0.06,76,7
20,10,50,0.60,0.06,116,7
20,10,50,0.60,0.06,168,6
20,10,50,0.60,0.06,134,7
20,10,50,0.60,0.06,157,7
20,10,50,0.60,0.06,205,7
20,10,50,0.60,0.06,137,7
20,10,50,0.60,0.06,122,7
20,10,50,0.60,0.06,126,7
20,10,50,0.60,0.06,80,7
20,10,50,0.60,0.06,113,7
20,10,50,0.60,0.06,168,7
20,10,50,0.60,0.06,158,7
20,10,50,0.60,0.10,125,7
20,10,50,0.60,0.10,119,7
20,10,50,0.60,0.10,107,7
20,10,50,0.60,0.10,100,7
20,10,50,0.60,0.10,132,7
20,10,50,0.60,0.10,141,7
20,10,50,0.60,0.10,120,7
20,10,50,0.60,0.10,131,7
20,10,50,0.60,0.10,102,7
20,10,50,0.60,0.10,93,7
20,10,50,0.60,0.10,89,7
20,10,50,0.60,0.10,118,7
20,10,50,0.60,0.10,168,6
20,10,50,0.60,0.10,141,7
20,10,50,0.60,0.10,117,6
20,10,50,0.60,0.10,158,6
20,10,50,0.60,0.10,105,8
20,10,50,0.60,0.10,109,6
20,10,50,0.60,0.10,92,6
20,10,50,0.60,0.10,163,6
20,10,50,0.60,0.20,104,7
20,10,50,0.60,0.20,92,7
20,10,50,0.60,0.20,86,7
20,10,50,0.60,0.20,151,7
20,10,50,0.60,0.20,110,6
20,10,50,0.60,0.20,136,7
20,10,50,0.60,0.20,112,7
20,10,50,0.60,0.20,155,7
20,10,50,0.60,0.20,109,7
20,10,50,0.60,0.20,175,7
20,10,50,0.60,0.20,111,6
20,10,50,0.60,0.20,191,7
20,10,50,0.60,0.20,179,7
20,10,50,0.60,0.20,175,7
20,10,50,0.60,0.20,101,7
20,10,50,0.60,0.20,74,7
20,10,50,0.60,0.20,126,7
20,10,50,0.60,0.20,63,7
20,10,50,0.60,0.20,127,7
20,10,50,0.60,0.20,159,7
20,10,50,0.60,0.30,124,7
20,10,50,0.60,0.30,111,7
20,10,50,0.60,0.30,93,7
20,10,50,0.60,0.30,123,7
20,10,50,0.60,0.30,161,7
20,10,50,0.60,0.30,114,7
20,10,50,0.60,0.30,203,7
20,10,50,0.60,0.30,97,7
20,10,50,0.60,0.30,218,6
20,10,50,0.60,0.30,156,7
20,10,50,0.60,0.30,109,7
20,10,50,0.60,0.30,127,7
20,10,50,0.60,0.30,105,7
20,10,50,0.60,0.30,140,7
20,10,50,0.60,0.30,143,7
20,10,50,0.60,0.30,136,6
20,10,50,0.60,0.30,138,7
20,10,50,0.60,0.30,180,7
20,10,50,0.60,0.30,114,7
20,10,50,0.60,0.30,99,7
20,10,50,0.60,0.40,154,7
20,10,50,0.60,0.40,151,7
20,10,50,0.60,0.40,135,7
20,10,50,0.60,0.40,120,7
20,10,50,0.60,0.40,145,7
20,10,50,0.60,0.40,83,7
20,10,50,0.60,0.40,166,7
20,10,50,0.60,0.40,194,7
20,10,50,0.60,0.40,168,6
20,10,50,0.60,0.40,74,8
20,10,50,0.60,0.40,172,6
20,10,50,0.60,0.40,138,7
20,10,50,0.60,0.40,143,6
20,10,50,0.60,0.40,154,6
20,10,50,0.60,0.40,125,7
20,10,50,0.60,0.40,96,7
20,10,50,0.60,0.40,144,7
20,10,50,0.60,0.40,167,7
20,10,50,0.60,0.40,125,7
20,10,50,0.60,0.40,105,7
20,10,50,0.60,0.50,127,7
20,10,50,0.60,0.50,111,7
20,10,50,0.60,0.50,169,6
20,10,50,0.60,0.50,107,7
20,10,50,0.60,0.50,149,7
20,10,50,0.60,0.50,138,7
20,10,50,0.60,0.50,139,7
20,10,50,0.60,0.50,108,7
20,10,50,0.60,0.50,212,7
20,10,50,0.60,0.50,80,6
20,10,50,0.60,0.50,86,8
20,10,50,0.60,0.50,153,7
20,10,50,0.60,0.50,105,6
20,10,50,0.60,0.50,161,7
20,10,50,0.60,0.50,122,7
20,10,50,0.60,0.50,89,7
20,10,50,0.60,0.50,119,7
20,10,50,0.60,0.50,75,7
20,10,50,0.60,0.50,129,7
20,10,50,0.60,0.50,172,7
20,10,50,0.60,0.60,189,7
20,10,50,0.60,0.60,120,6
20,10,50,0.60,0.60,125,7
20,10,50,0.60,0.60,105,7
20,10,50,0.60,0.60,82,7
20,10,50,0.60,0.60,120,6
20,10,50,0.60,0.60,95,8
20,10,50,0.60,0.60,97,8
20,10,50,0.60,0.60,92,7
20,10,50,0.60,0.60,62,7
20,10,50,0.60,0.60,152,7
20,10,50,0.60,0.60,159,7
20,10,50,0.60,0.60,138,7
20,10,50,0.60,0.60,83,7
20,10,50,0.60,0.60,105,6
20,10,50,0.60,0.60,174,7
20,10,50,0.60,0.60,109,7
20,10,50,0.60,0.60,86,7
20,10,50,0.60,0.60,156,7
20,10,50,0.60,0.60,88,8
20,10,50,0.60,0.70,182,6
20,10,50,0.60,0.70,152,7
20,10,50,0.60,0.70,99,7
20,10,50,0.60,0.70,103,8
20,10,50,0.60,0.70,121,7
20,10,50,0.60,0.70,69,7
20,10,50,0.60,0.70,125,7
20,10,50,0.60,0.70,63,7
20,10,50,0.60,0.70,161,7
20,10,50,0.60,0.70,147,9
20,10,50,0.60,0.70,117,8
20,10,50,0.60,0.70,114,8
20,10,50,0.60,0.70,88,7
20,10,50,0.60,0.70,75,7
20,10,50,0.60,0.70,115,8
20,10,50,0.60,0.70,96,7
20,10,50,0.60,0.70,206,6
20,10,50,0.60,0.70,75,8
20,10,50,0.60,0.70,99,7
20,10,50,0.60,0.70,72,7
20,10,50,0.60,0.80,91,7
20,10,50,0.60,0.80,76,6
20,10,50,0.60,0.80,118,7
20,10,50,0.60,0.80,97,9
20,10,50,0.60,0.80,62,8
20,10,50,0.60,0.80,95,7
20,10,50,0.60,0.80,146,7
20,10,50,0.60,0.80,70,11
20,10,50,0.60,0.80,76,7
20,10,50,0.60,0.80,141,8
20,10,50,0.60,0.80,58,8
20,10,50,0.60,0.80,85,8
20,10,50,0.60,0.80,186,7
20,10,50,0.60,0.80,126,7
20,10,50,0.60,0.80,68,8
20,10,50,0.60,0.80,84,7
20,10,50,0.60,0.80,116,7
20,10,50,0.60,0.80,104,6
20,10,50,0.60,0.80,108,10
20,10,50,0.60,0.80,78,9
20,10,50,0.60,0.90,196,7
20,10,50,0.60,0.90,82,7
20,10,50,0.60,0.90,184,7
20,10,50,0.60,0.90,82,9
20,10,50,0.60,0.90,64,9
20,10,50,0.60,0.90,67,9
20,10,50,0.60,0.90,81,8
20,10,50,0.60,0.90,83,7
20,10,50,0.60,0.90,102,7
20,10,50,0.60,0.90,40,9
20,10,50,0.60,0.90,78,9
20,10,50,0.60,0.90,100,7
20,10,50,0.60,0.90,108,7
20,10,50,0.60,0.90,53,8
20,10,50,0.60,0.90,90,7
20,10,50,0.60,0.90,70,11
20,10,50,0.60,0.90,60,15
20,10,50,0.60,0.90,65,7
20,10,50,0.60,0.90,79,9
20,10,50,0.60,0.90,49,9
20,10,50,0.60,1.00,84,43
20,10,50,0.60,1.00,68,43
20,10,50,0.60,1.00,53,42
20,10,50,0.60,1.00,76,42
20,10,50,0.60,1.00,76,43
20,10,50,0.60,1.00,64,43
20,10,50,0.60,1.00,70,43
20,10,50,0.60,1.00,73,42
20,10,50,0.60,1.00,66,43
20,10,50,0.60,1.00,55,42
20,10,50,0.60,1.00,62,43
20,10,50,0.60,1.00,45,42
20,10,50,0.60,1.00,73,43
20,10,50,0.60,1.00,93,45
20,10,50,0.60,1.00,72,41
20,10,50,0.60,1.00,56,43
20,10,50,0.60,1.00,81,42
20,10,50,0.60,1.00,60,43
20,10,50,0.60,1.00,44,42
20,10,50,0.60,1.00,58,43
20,10,50,0.70,0.00,160,7
20,10,50,0.70,0.00,87,7
20,10,50,0.70,0.00,106,7
20,10,50,0.70,0.00,136,7
20,10,50,0.70,0.00,87,7
20,10,50,0.70,0.00,169,7
20,10,50,0.70,0.00,105,6
20,10,50,0.70,0.00,97,7
20,10,50,0.70,0.00,144,7
20,10,50,0.70,0.00,176,7
20,10,50,0.70,0.00,193,7
20,10,50,0.70,0.00,102,7
20,10,50,0.70,0.00,183,7
20,10,50,0.70,0.00,102,7
20,10,50,0.70,0.00,126,7
20,10,50,0.70,0.00,68,6
20,10,50,0.70,0.00,162,7
20,10,50,0.70,0.00,203,6
20,10,50,0.70,0.00,142,7
20,10,50,0.70,0.00,157,7
20,10,50,0.70,0.01,149,7
20,10,50,0.70,0.01,165,7
20,10,50,0.70,0.01,68,7
20,10,50,0.70,0.01,120,7
20,10,50,0.70,0.01,153,7
20,10,50,0.70,0.01,135,8
20,10,50,0.70,0.01,130,7
20,10,50,0.70,0.01,122,7
20,10,50,0.70,0.01,99,7
20,10,50,0.70,0.01,159,7
20,10,50,0.70,0.01,98,6
20,10,50,0.70,0.01,113,7
20,10,50,0.70,0.01,84,6
20,10,50,0.70,0.01,117,8
20,10,50,0.70,0.01,162,6
20,10,50,0.70,0.01,124,7
20,10,50,0.70,0.01,128,7
20,10,50,0.70,0.01,93,7
20,10,50,0.70,0.01,156,7
20,10,50,0.70,0.01,104,7
20,10,50,0.70,0.02,151,7
20,10,50,0.70,0.02,173,7
20,10,50,0.70,0.02,106,7
20,10,50,0.70,0.02,186,7
20,10,50,0.70,0.02,177,6
20,10,50,0.70,0.02,181,7
20,10,50,0.70,0.02,149,7
20,10,50,0.70,0.02,118,7
20,10,50,0.70,0.02,88,7
20,10,50,0.70,0.02,149,6
20,10,50,0.70,0.02,168,7
20,10,50,0.70,0.02,120,7
20,10,50,0.70,0.02,114,6
20,10,50,0.70,0.02,80,8
20,10,50,0.70,0.02,139,6
20,10,50,0.70,0.02,139,7
20,10,50,0.70,0.02,84,6
20,10,50,0.70,0.02,148,7
20,10,50,0.70,0.02,116,7
20,10,50,0.70,0.02,101,7
20,10,50,0.70,0.03,75,7
20,10,50,0.70,0.03,127,7
20,10,50,0.70,0.03,119,7
20,10,50,0.70,0.03,116,7
20,10,50,0.70,0.03,213,7
20,10,50,0.70,0.03,150,7
20,10,50,0.70,0.03,93,7
20,10,50,0.70,0.03,123,7
20,10,50,0.70,0.03,149,7
20,10,50,0.70,0.03,111,7
20,10,50,0.70,0.03,210,7
20,10,50,0.70,0.03,102,7
20,10,50,0.70,0.03,110,7
20,10,50,0.70,0.03,120,7
20,10,50,0.70,0.03,105,7
20,10,50,0.70,0.03,105,7
20,10,50,0.70,0.03,127,7
20,10,50,0.70,0.03,171,7
20,10,50,0.70,0.03,108,7
20,10,50,0.70,0.03,79,7
20,10,50,0.70,0.05,144,7
20,10,50,0.70,0.05,99,7
20,10,50,0.70,0.05,80,7
20,10,50,0.70,0.05,129,7
20,10,50,0.70,0.05,124,7
20,10,50,0.70,0.05,147,7
20,10,50,0.70,0.05,182,6
20,10,50,0.70,0.05,103,6
20,10,50,0.70,0.05,154,7
20,10,50,0.70,0.05,90,7
20,10,50,0.70,0.05,173,7
20,10,50,0.70,0.05,153,7
20,10,50,0.70,0.05,143,7
20,10,50,0.70,0.05,128,7
20,10,50,0.70,0.05,159,7
20,10,50,0.70,0.05,138,7
20,10,50,0.70,0.05,212,7
20,10,50,0.70,0.05,157,7
20,10,50,0.70,0.05,154,7
20,10,50,0.70,0.05,98,7
20,10,50,0.70,0.06,141,7
20,10,50,0.70,0.06,177,7
20,10,50,0.70,0.06,111,7
20,10,50,0.70,0.06,184,7
20,10,50,0.70,0.06,50,6
20,10,50,0.70,0.06,126,7
20,10,50,0.70,0.06,144,6
20,10,50,0.70,0.06,115,7
20,10,50,0.70,0.06,167,7
20,10,50,0.70,0.06,150,7
20,10,50,0.70,0.06,168,8
20,10,50,0.70,0.06,85,6
20,10,50,0.70,0.06,123,7
20,10,50,0.70,0.06,115,7
20,10,50,0.70,0.06,147,6
20,10,50,0.70,0.06,141,6
20,10,50,0.70,0.06,154,7
20,10,50,0.70,0.06,146,7
20,10,50,0.70,0.06,170,7
20,10,50,0.70,0.06,110,7
20,10,50,0.70,0.10,87,7
20,10,50,0.70,0.10,116,7
20,10,50,0.70,0.10,151,7
20,10,50,0.70,0.10,150,7
20,10,50,0.70,0.10,208,7
20,10,50,0.70,0.10,226,7
20,10,50,0.70,0.10,173,7
20,10,50,0.70,0.10,91,8
20,10,50,0.70,0.10,88,6
20,10,50,0.70,0.10,165,7
20,10,50,0.70,0.10,80,8
20,10,50,0.70,0.10,114,6
20,10,50,0.70,0.10,126,7
20,10,50,0.70,0.10,129,7
20,10,50,0.70,0.10,195,7
20,10,50,0.70,0.10,103,7
20,10,50,0.70,0.10,146,7
20,10,50,0.70,0.10,85,11
20,10,50,0.70,0.10,147,10
20,10,50,0.70,0.10,150,7
20,10,50,0.70,0.20,146,7
20,10,50,0.70,0.20,114,7
20,10,50,0.70,0.20,74,7
20,10,50,0.70,0.20,107,7
20,10,50,0.70,0.20,97,7
20,10,50,0.70,0.20,90,7
20,10,50,0.70,0.20,133,7
20,10,50,0.70,0.20,83,7
20,10,50,0.70,0.20,115,6
20,10,50,0.70,0.20,131,6
20,10,50,0.70,0.20,195,7
20,10,50,0.70,0.20,162,8
20,10,50,0.70,0.20,147,7
20,10,50,0.70,0.20,103,7
20,10,50,0.70,0.20,128,7
20,10,50,0.70,0.20,187,7
20,10,50,0.70,0.20,74,7
20,10,50,0.70,0.20,190,8
20,10,50,0.70,0.20,153,7
20,10,50,0.70,0.20,180,7
20,10,50,0.70,0.30,133,7
20,10,50,0.70,0.30,86,7
20,10,50,0.70,0.30,165,6
20,10,50,0.70,0.30,131,6
20,10,50,0.70,0.30,102,7
20,10,50,0.70,0.30,72,7
20,10,50,0.70,0.30,126,7
20,10,50,0.70,0.30,153,7
20,10,50,0.70,0.30,194,7
20,10,50,0.70,0.30,116,7
20,10,50,0.70,0.30,163,7
20,10,50,0.70,0.30,105,7
20,10,50,0.70,0.30,113,7
20,10,50,0.70,0.30,127,7
20,10,50,0.70,0.30,119,7
20,10,50,0.70,0.30,202,6
20,10,50,0.70,0.30,146,6
20,10,50,0.70,0.30,80,7
20,10,50,0.70,0.30,171,7
20,10,50,0.70,0.30,132,7
20,10,50,0.70,0.40,105,7
20,10,50,0.70,0.40,91,7
20,10,50,0.70,0.40,75,6
20,10,50,0.70,0.40,117,7
20,10,50,0.70,0.40,212,7
20,10,50,0.70,0.40,142,7
20,10,50,0.70,0.40,77,7
20,10,50,0.70,0.40,173,7
